Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-12-06 12:00:00,Spain,Spain,ES,121.36,165.06,73.93,54.68,entsoe.eu,false,
2023-12-06 13:00:00,Spain,Spain,ES,134.29,178.95,71.53,52.78,entsoe.eu,false,
2023-12-06 14:00:00,Spain,Spain,ES,141.43,187.06,70.05,50.73,entsoe.eu,false,
2023-12-06 15:00:00,Spain,Spain,ES,147.4,196.15,67.76,47.54,entsoe.eu,false,
2023-12-06 16:00:00,Spain,Spain,ES,155.01,204.44,66.01,45.5,entsoe.eu,false,
2023-12-06 17:00:00,Spain,Spain,ES,158.82,207.36,65.6,46.15,entsoe.eu,false,
2023-12-06 18:00:00,Spain,Spain,ES,156.14,202.66,66.82,47.82,entsoe.eu,false,
2023-12-06 19:00:00,Spain,Spain,ES,153.8,199.43,67.5,48.88,entsoe.eu,false,
2023-12-06 20:00:00,Spain,Spain,ES,157.44,205.22,66.04,47.49,entsoe.eu,false,
2023-12-06 21:00:00,Spain,Spain,ES,154.44,202.76,66.16,46.81,entsoe.eu,false,
2023-12-06 22:00:00,Spain,Spain,ES,144.69,192.21,67.81,47.01,entsoe.eu,false,
2023-12-06 23:00:00,Spain,Spain,ES,120.18,162.25,73.75,51.22,entsoe.eu,false,
2023-12-07 00:00:00,Spain,Spain,ES,106.37,145.81,76.8,52.67,entsoe.eu,false,
2023-12-07 01:00:00,Spain,Spain,ES,107.38,148.77,75.98,50.41,entsoe.eu,false,
2023-12-07 02:00:00,Spain,Spain,ES,100.42,140.15,77.76,51.82,entsoe.eu,false,
2023-12-07 03:00:00,Spain,Spain,ES,95.93,134.58,78.87,53.22,entsoe.eu,false,
2023-12-07 04:00:00,Spain,Spain,ES,90.18,127.39,80.19,54.92,entsoe.eu,false,
2023-12-07 05:00:00,Spain,Spain,ES,92.33,129.89,79.68,55.32,entsoe.eu,false,
2023-12-07 06:00:00,Spain,Spain,ES,95.81,133.47,79.0,56.38,entsoe.eu,false,
2023-12-07 07:00:00,Spain,Spain,ES,97.33,132.7,79.58,58.6,entsoe.eu,false,
2023-12-07 08:00:00,Spain,Spain,ES,89.88,122.26,82.02,62.13,entsoe.eu,false,
2023-12-07 09:00:00,Spain,Spain,ES,85.68,117.97,82.9,63.83,entsoe.eu,false,
2023-12-07 10:00:00,Spain,Spain,ES,78.17,109.67,84.67,65.47,entsoe.eu,false,
2023-12-07 11:00:00,Spain,Spain,ES,77.45,110.55,84.29,64.84,entsoe.eu,false,
2023-12-07 12:00:00,Spain,Spain,ES,79.75,114.41,83.32,64.3,entsoe.eu,false,
2023-12-07 13:00:00,Spain,Spain,ES,85.24,120.93,81.88,63.18,entsoe.eu,false,
2023-12-07 14:00:00,Spain,Spain,ES,94.83,131.13,80.05,61.08,entsoe.eu,false,
2023-12-07 15:00:00,Spain,Spain,ES,101.33,138.63,78.5,59.3,entsoe.eu,false,
2023-12-07 16:00:00,Spain,Spain,ES,108.15,145.5,77.16,58.29,entsoe.eu,false,
2023-12-07 17:00:00,Spain,Spain,ES,102.62,138.09,78.41,60.24,entsoe.eu,false,
2023-12-07 18:00:00,Spain,Spain,ES,93.51,127.19,80.35,62.45,entsoe.eu,false,
2023-12-07 19:00:00,Spain,Spain,ES,87.16,119.59,81.7,63.74,entsoe.eu,false,
2023-12-07 20:00:00,Spain,Spain,ES,86.74,119.02,81.93,63.66,entsoe.eu,false,
2023-12-07 21:00:00,Spain,Spain,ES,83.08,115.74,82.37,62.94,entsoe.eu,false,
2023-12-07 22:00:00,Spain,Spain,ES,83.41,117.62,81.64,61.43,entsoe.eu,false,
2023-12-07 23:00:00,Spain,Spain,ES,75.1,106.52,83.55,62.42,entsoe.eu,false,
2023-12-08 00:00:00,Spain,Spain,ES,65.39,93.72,86.05,64.58,entsoe.eu,false,
2023-12-08 01:00:00,Spain,Spain,ES,65.47,93.71,86.04,64.48,entsoe.eu,false,
2023-12-08 02:00:00,Spain,Spain,ES,67.22,95.85,85.68,63.98,entsoe.eu,false,
2023-12-08 03:00:00,Spain,Spain,ES,68.78,97.97,85.15,63.93,entsoe.eu,false,
2023-12-08 04:00:00,Spain,Spain,ES,68.84,98.18,85.04,64.15,entsoe.eu,false,
2023-12-08 05:00:00,Spain,Spain,ES,66.48,95.27,85.56,64.97,entsoe.eu,false,
2023-12-08 06:00:00,Spain,Spain,ES,65.5,94.07,85.74,65.7,entsoe.eu,false,
2023-12-08 07:00:00,Spain,Spain,ES,63.93,92.12,86.12,66.27,entsoe.eu,false,
2023-12-08 08:00:00,Spain,Spain,ES,47.58,72.01,90.2,70.93,entsoe.eu,false,
2023-12-08 09:00:00,Spain,Spain,ES,36.33,59.28,93.01,74.89,entsoe.eu,false,
2023-12-08 10:00:00,Spain,Spain,ES,36.47,59.89,93.11,75.97,entsoe.eu,false,
2023-12-08 11:00:00,Spain,Spain,ES,37.49,61.0,93.13,76.39,entsoe.eu,false,
2023-12-08 12:00:00,Spain,Spain,ES,39.5,63.15,92.73,76.05,entsoe.eu,false,
2023-12-08 13:00:00,Spain,Spain,ES,40.95,64.66,92.39,75.7,entsoe.eu,false,
2023-12-08 14:00:00,Spain,Spain,ES,43.73,67.94,91.68,74.59,entsoe.eu,false,
2023-12-08 15:00:00,Spain,Spain,ES,46.53,71.11,90.96,72.49,entsoe.eu,false,
2023-12-08 16:00:00,Spain,Spain,ES,58.97,85.91,87.82,67.12,entsoe.eu,false,
2023-12-08 17:00:00,Spain,Spain,ES,65.98,90.98,87.51,67.26,entsoe.eu,false,
2023-12-08 18:00:00,Spain,Spain,ES,65.71,88.66,88.38,68.94,entsoe.eu,false,
2023-12-08 19:00:00,Spain,Spain,ES,66.26,89.77,88.08,68.86,entsoe.eu,false,
2023-12-08 20:00:00,Spain,Spain,ES,64.33,87.92,88.27,69.17,entsoe.eu,false,
2023-12-08 21:00:00,Spain,Spain,ES,63.33,88.33,87.86,67.9,entsoe.eu,false,
2023-12-08 22:00:00,Spain,Spain,ES,61.42,87.73,87.53,66.29,entsoe.eu,false,
2023-12-08 23:00:00,Spain,Spain,ES,63.8,91.3,86.79,64.66,entsoe.eu,false,
2023-12-09 00:00:00,Spain,Spain,ES,62.7,90.13,86.88,64.51,entsoe.eu,false,
2023-12-09 01:00:00,Spain,Spain,ES,62.18,89.54,86.96,64.57,entsoe.eu,false,
2023-12-09 02:00:00,Spain,Spain,ES,62.64,90.04,86.92,64.37,entsoe.eu,false,
2023-12-09 03:00:00,Spain,Spain,ES,62.96,90.54,86.78,64.42,entsoe.eu,false,
2023-12-09 04:00:00,Spain,Spain,ES,63.95,91.92,86.47,64.21,entsoe.eu,false,
2023-12-09 05:00:00,Spain,Spain,ES,64.94,92.97,86.35,63.99,entsoe.eu,false,
2023-12-09 06:00:00,Spain,Spain,ES,65.38,93.5,86.21,64.18,entsoe.eu,false,
2023-12-09 07:00:00,Spain,Spain,ES,63.34,90.87,86.82,64.66,entsoe.eu,false,
2023-12-09 08:00:00,Spain,Spain,ES,57.39,84.03,88.28,67.18,entsoe.eu,false,
2023-12-09 09:00:00,Spain,Spain,ES,48.88,74.35,90.13,70.47,entsoe.eu,false,
2023-12-09 10:00:00,Spain,Spain,ES,39.17,62.87,92.4,73.31,entsoe.eu,false,
2023-12-09 11:00:00,Spain,Spain,ES,39.48,63.44,92.35,73.97,entsoe.eu,false,
2023-12-09 12:00:00,Spain,Spain,ES,43.44,68.37,91.43,73.57,entsoe.eu,false,
2023-12-09 13:00:00,Spain,Spain,ES,42.7,67.46,91.52,73.69,entsoe.eu,false,
2023-12-09 14:00:00,Spain,Spain,ES,41.29,65.74,91.73,73.32,entsoe.eu,false,
2023-12-09 15:00:00,Spain,Spain,ES,46.16,71.36,90.64,71.1,entsoe.eu,false,
2023-12-09 16:00:00,Spain,Spain,ES,62.51,89.53,87.32,66.6,entsoe.eu,false,
2023-12-09 17:00:00,Spain,Spain,ES,70.54,95.35,87.04,67.24,entsoe.eu,false,
2023-12-09 18:00:00,Spain,Spain,ES,69.46,93.55,87.51,67.77,entsoe.eu,false,
2023-12-09 19:00:00,Spain,Spain,ES,67.0,90.56,88.08,67.48,entsoe.eu,false,
2023-12-09 20:00:00,Spain,Spain,ES,64.01,87.19,88.65,66.62,entsoe.eu,false,
2023-12-09 21:00:00,Spain,Spain,ES,66.9,91.73,87.58,65.53,entsoe.eu,false,
2023-12-09 22:00:00,Spain,Spain,ES,65.2,91.45,87.23,64.52,entsoe.eu,false,
2023-12-09 23:00:00,Spain,Spain,ES,66.97,95.78,85.74,60.1,entsoe.eu,false,
2023-12-10 00:00:00,Spain,Spain,ES,65.36,93.59,86.15,58.71,entsoe.eu,false,
2023-12-10 01:00:00,Spain,Spain,ES,62.61,90.05,86.88,58.63,entsoe.eu,false,
2023-12-10 02:00:00,Spain,Spain,ES,62.67,90.25,86.78,57.96,entsoe.eu,false,
2023-12-10 03:00:00,Spain,Spain,ES,62.31,89.91,86.76,57.19,entsoe.eu,false,
2023-12-10 04:00:00,Spain,Spain,ES,62.55,90.25,86.71,57.46,entsoe.eu,false,
2023-12-10 05:00:00,Spain,Spain,ES,64.86,93.19,86.1,57.47,entsoe.eu,false,
2023-12-10 06:00:00,Spain,Spain,ES,67.69,96.69,85.67,59.15,entsoe.eu,false,
2023-12-10 07:00:00,Spain,Spain,ES,68.01,97.1,85.73,60.37,entsoe.eu,false,
2023-12-10 08:00:00,Spain,Spain,ES,66.36,95.79,86.1,62.57,entsoe.eu,false,
2023-12-10 09:00:00,Spain,Spain,ES,54.93,82.93,88.62,66.72,entsoe.eu,false,
2023-12-10 10:00:00,Spain,Spain,ES,51.7,79.29,89.41,68.83,entsoe.eu,false,
2023-12-10 11:00:00,Spain,Spain,ES,50.52,78.13,89.68,69.8,entsoe.eu,false,
2023-12-10 12:00:00,Spain,Spain,ES,54.05,82.59,88.87,69.35,entsoe.eu,false,
2023-12-10 13:00:00,Spain,Spain,ES,57.81,87.18,87.95,68.49,entsoe.eu,false,
2023-12-10 14:00:00,Spain,Spain,ES,61.42,91.69,87.02,67.11,entsoe.eu,false,
2023-12-10 15:00:00,Spain,Spain,ES,64.09,94.65,86.39,65.2,entsoe.eu,false,
2023-12-10 16:00:00,Spain,Spain,ES,75.88,105.88,84.56,61.99,entsoe.eu,false,
2023-12-10 17:00:00,Spain,Spain,ES,80.93,107.27,85.09,63.86,entsoe.eu,false,
2023-12-10 18:00:00,Spain,Spain,ES,75.0,98.99,86.83,66.67,entsoe.eu,false,
2023-12-10 19:00:00,Spain,Spain,ES,72.06,96.59,86.95,66.54,entsoe.eu,false,
2023-12-10 20:00:00,Spain,Spain,ES,70.68,95.9,86.78,65.6,entsoe.eu,false,
2023-12-10 21:00:00,Spain,Spain,ES,71.5,98.69,85.9,64.42,entsoe.eu,false,
2023-12-10 22:00:00,Spain,Spain,ES,62.4,89.38,87.28,64.68,entsoe.eu,false,
2023-12-10 23:00:00,Spain,Spain,ES,59.64,86.79,87.52,63.76,entsoe.eu,false,
2023-12-11 00:00:00,Spain,Spain,ES,55.56,81.47,88.41,62.8,entsoe.eu,false,
2023-12-11 01:00:00,Spain,Spain,ES,59.01,85.95,87.5,61.62,entsoe.eu,false,
2023-12-11 02:00:00,Spain,Spain,ES,61.86,89.57,86.81,60.41,entsoe.eu,false,
2023-12-11 03:00:00,Spain,Spain,ES,59.57,86.74,87.35,60.18,entsoe.eu,false,
2023-12-11 04:00:00,Spain,Spain,ES,66.24,95.47,85.62,60.77,entsoe.eu,false,
2023-12-11 05:00:00,Spain,Spain,ES,72.89,103.93,84.04,61.18,entsoe.eu,false,
2023-12-11 06:00:00,Spain,Spain,ES,83.34,116.01,82.02,61.0,entsoe.eu,false,
2023-12-11 07:00:00,Spain,Spain,ES,86.49,117.4,82.5,63.42,entsoe.eu,false,
2023-12-11 08:00:00,Spain,Spain,ES,77.52,106.94,84.53,66.19,entsoe.eu,false,
2023-12-11 09:00:00,Spain,Spain,ES,60.1,87.99,88.09,69.51,entsoe.eu,false,
2023-12-11 10:00:00,Spain,Spain,ES,49.79,78.51,89.5,71.04,entsoe.eu,false,
2023-12-11 11:00:00,Spain,Spain,ES,48.98,78.28,89.51,71.27,entsoe.eu,false,
2023-12-11 12:00:00,Spain,Spain,ES,52.76,83.27,88.58,70.52,entsoe.eu,false,
2023-12-11 13:00:00,Spain,Spain,ES,59.41,91.4,87.02,68.82,entsoe.eu,false,
2023-12-11 14:00:00,Spain,Spain,ES,74.33,109.09,83.63,65.08,entsoe.eu,false,
2023-12-11 15:00:00,Spain,Spain,ES,94.02,128.55,80.8,61.71,entsoe.eu,false,
2023-12-11 16:00:00,Spain,Spain,ES,108.09,142.24,78.71,60.05,entsoe.eu,false,
2023-12-11 17:00:00,Spain,Spain,ES,115.68,150.89,77.15,59.0,entsoe.eu,false,
2023-12-11 18:00:00,Spain,Spain,ES,115.72,150.42,77.39,59.54,entsoe.eu,false,
2023-12-11 19:00:00,Spain,Spain,ES,109.42,142.51,78.91,61.04,entsoe.eu,false,
2023-12-11 20:00:00,Spain,Spain,ES,103.58,137.01,79.44,61.26,entsoe.eu,false,
2023-12-11 21:00:00,Spain,Spain,ES,88.53,121.09,81.65,62.36,entsoe.eu,false,
2023-12-11 22:00:00,Spain,Spain,ES,70.53,100.78,85.04,63.85,entsoe.eu,false,
2023-12-11 23:00:00,Spain,Spain,ES,62.92,92.23,86.48,63.26,entsoe.eu,false,
2023-12-12 00:00:00,Spain,Spain,ES,63.7,93.63,86.2,62.35,entsoe.eu,false,
2023-12-12 01:00:00,Spain,Spain,ES,66.89,97.62,85.51,61.61,entsoe.eu,false,
2023-12-12 02:00:00,Spain,Spain,ES,68.13,98.88,85.42,61.38,entsoe.eu,false,
2023-12-12 03:00:00,Spain,Spain,ES,64.02,94.0,86.25,61.79,entsoe.eu,false,
2023-12-12 04:00:00,Spain,Spain,ES,59.38,88.94,86.84,62.5,entsoe.eu,false,
2023-12-12 05:00:00,Spain,Spain,ES,67.36,98.75,84.88,61.39,entsoe.eu,false,
2023-12-12 06:00:00,Spain,Spain,ES,76.95,109.33,83.07,61.75,entsoe.eu,false,
2023-12-12 07:00:00,Spain,Spain,ES,76.25,105.78,84.42,64.75,entsoe.eu,false,
2023-12-12 08:00:00,Spain,Spain,ES,72.38,101.56,85.14,65.47,entsoe.eu,false,
2023-12-12 09:00:00,Spain,Spain,ES,58.65,86.14,88.19,68.72,entsoe.eu,false,
2023-12-12 10:00:00,Spain,Spain,ES,51.53,78.67,89.54,70.4,entsoe.eu,false,
2023-12-12 11:00:00,Spain,Spain,ES,46.21,73.01,90.58,71.67,entsoe.eu,false,
2023-12-12 12:00:00,Spain,Spain,ES,41.31,67.26,91.62,72.85,entsoe.eu,false,
2023-12-12 13:00:00,Spain,Spain,ES,42.44,68.69,91.27,72.65,entsoe.eu,false,
2023-12-12 14:00:00,Spain,Spain,ES,49.53,77.23,89.57,70.9,entsoe.eu,false,
2023-12-12 15:00:00,Spain,Spain,ES,61.86,91.87,86.62,67.53,entsoe.eu,false,
2023-12-12 16:00:00,Spain,Spain,ES,79.86,110.27,83.49,64.44,entsoe.eu,false,
2023-12-12 17:00:00,Spain,Spain,ES,82.05,111.78,83.14,64.28,entsoe.eu,false,
2023-12-12 18:00:00,Spain,Spain,ES,79.78,109.56,83.37,64.74,entsoe.eu,false,
2023-12-12 19:00:00,Spain,Spain,ES,81.31,111.25,83.11,64.57,entsoe.eu,false,
2023-12-12 20:00:00,Spain,Spain,ES,81.41,111.7,82.91,64.52,entsoe.eu,false,
2023-12-12 21:00:00,Spain,Spain,ES,68.48,97.29,85.35,65.7,entsoe.eu,false,
2023-12-12 22:00:00,Spain,Spain,ES,53.31,79.61,88.61,67.23,entsoe.eu,false,
2023-12-12 23:00:00,Spain,Spain,ES,46.83,72.63,89.76,67.16,entsoe.eu,false,
2023-12-13 00:00:00,Spain,Spain,ES,45.57,70.83,90.25,67.41,entsoe.eu,false,
2023-12-13 01:00:00,Spain,Spain,ES,39.44,62.9,91.7,68.73,entsoe.eu,false,
2023-12-13 02:00:00,Spain,Spain,ES,42.43,66.8,90.98,68.03,entsoe.eu,false,
2023-12-13 03:00:00,Spain,Spain,ES,42.59,67.14,90.84,67.91,entsoe.eu,false,
2023-12-13 04:00:00,Spain,Spain,ES,43.16,67.47,90.86,68.01,entsoe.eu,false,
2023-12-13 05:00:00,Spain,Spain,ES,48.47,74.46,89.37,67.42,entsoe.eu,false,
2023-12-13 06:00:00,Spain,Spain,ES,55.84,83.74,87.43,66.98,entsoe.eu,false,
2023-12-13 07:00:00,Spain,Spain,ES,57.73,85.24,87.48,67.24,entsoe.eu,false,
2023-12-13 08:00:00,Spain,Spain,ES,61.79,90.14,86.76,66.82,entsoe.eu,false,
2023-12-13 09:00:00,Spain,Spain,ES,60.42,89.32,87.01,67.74,entsoe.eu,false,
2023-12-13 10:00:00,Spain,Spain,ES,46.23,72.66,90.25,71.44,entsoe.eu,false,
2023-12-13 11:00:00,Spain,Spain,ES,41.63,67.72,91.14,72.67,entsoe.eu,false,
2023-12-13 12:00:00,Spain,Spain,ES,38.64,64.1,91.87,73.5,entsoe.eu,false,
2023-12-13 13:00:00,Spain,Spain,ES,37.51,62.77,92.14,73.86,entsoe.eu,false,
2023-12-13 14:00:00,Spain,Spain,ES,38.86,64.6,91.79,73.55,entsoe.eu,false,
2023-12-13 15:00:00,Spain,Spain,ES,48.45,76.22,89.42,70.61,entsoe.eu,false,
2023-12-13 16:00:00,Spain,Spain,ES,69.23,99.47,85.06,65.32,entsoe.eu,false,
2023-12-13 17:00:00,Spain,Spain,ES,82.18,113.31,82.51,63.27,entsoe.eu,false,
2023-12-13 18:00:00,Spain,Spain,ES,83.04,113.89,82.41,63.43,entsoe.eu,false,
2023-12-13 19:00:00,Spain,Spain,ES,84.61,115.85,82.0,63.28,entsoe.eu,false,
2023-12-13 20:00:00,Spain,Spain,ES,79.78,110.06,83.09,64.1,entsoe.eu,false,
2023-12-13 21:00:00,Spain,Spain,ES,71.95,100.84,84.78,64.38,entsoe.eu,false,
2023-12-13 22:00:00,Spain,Spain,ES,61.03,87.72,87.24,65.15,entsoe.eu,false,
2023-12-13 23:00:00,Spain,Spain,ES,50.89,76.78,89.12,65.36,entsoe.eu,false,
2023-12-14 00:00:00,Spain,Spain,ES,50.99,77.22,89.11,64.68,entsoe.eu,false,
2023-12-14 01:00:00,Spain,Spain,ES,51.85,78.1,89.0,64.73,entsoe.eu,false,
2023-12-14 02:00:00,Spain,Spain,ES,54.72,81.16,88.68,64.08,entsoe.eu,false,
2023-12-14 03:00:00,Spain,Spain,ES,55.2,81.81,88.56,63.67,entsoe.eu,false,
2023-12-14 04:00:00,Spain,Spain,ES,55.75,82.58,88.4,63.66,entsoe.eu,false,
2023-12-14 05:00:00,Spain,Spain,ES,64.16,93.58,86.05,61.97,entsoe.eu,false,
2023-12-14 06:00:00,Spain,Spain,ES,71.5,101.86,84.5,62.1,entsoe.eu,false,
2023-12-14 07:00:00,Spain,Spain,ES,83.31,114.88,82.31,61.73,entsoe.eu,false,
2023-12-14 08:00:00,Spain,Spain,ES,76.78,108.41,83.45,63.33,entsoe.eu,false,
2023-12-14 09:00:00,Spain,Spain,ES,60.4,91.97,86.63,67.12,entsoe.eu,false,
2023-12-14 10:00:00,Spain,Spain,ES,46.87,75.86,89.8,71.01,entsoe.eu,false,
2023-12-14 11:00:00,Spain,Spain,ES,40.1,67.47,91.47,72.81,entsoe.eu,false,
2023-12-14 12:00:00,Spain,Spain,ES,39.0,66.04,91.73,73.09,entsoe.eu,false,
2023-12-14 13:00:00,Spain,Spain,ES,40.07,67.47,91.46,72.83,entsoe.eu,false,
2023-12-14 14:00:00,Spain,Spain,ES,46.44,75.5,89.86,71.3,entsoe.eu,false,
2023-12-14 15:00:00,Spain,Spain,ES,64.84,97.93,85.3,66.35,entsoe.eu,false,
2023-12-14 16:00:00,Spain,Spain,ES,85.73,121.8,80.48,60.53,entsoe.eu,false,
2023-12-14 17:00:00,Spain,Spain,ES,94.81,129.28,79.45,59.51,entsoe.eu,false,
2023-12-14 18:00:00,Spain,Spain,ES,94.76,128.81,79.56,60.29,entsoe.eu,false,
2023-12-14 19:00:00,Spain,Spain,ES,94.99,128.62,79.67,60.66,entsoe.eu,false,
2023-12-14 20:00:00,Spain,Spain,ES,97.22,132.09,78.89,59.53,entsoe.eu,false,
2023-12-14 21:00:00,Spain,Spain,ES,90.68,124.76,80.22,59.2,entsoe.eu,false,
2023-12-14 22:00:00,Spain,Spain,ES,78.54,110.41,82.91,59.75,entsoe.eu,false,
2023-12-14 23:00:00,Spain,Spain,ES,70.45,100.02,85.12,60.32,entsoe.eu,false,
2023-12-15 00:00:00,Spain,Spain,ES,70.94,101.13,85.0,59.2,entsoe.eu,false,
2023-12-15 01:00:00,Spain,Spain,ES,68.84,98.67,85.51,58.83,entsoe.eu,false,
2023-12-15 02:00:00,Spain,Spain,ES,70.63,101.41,84.96,57.88,entsoe.eu,false,
2023-12-15 03:00:00,Spain,Spain,ES,72.24,103.91,84.29,57.44,entsoe.eu,false,
2023-12-15 04:00:00,Spain,Spain,ES,78.2,111.15,82.96,56.04,entsoe.eu,false,
2023-12-15 05:00:00,Spain,Spain,ES,88.68,123.06,80.9,55.41,entsoe.eu,false,
2023-12-15 06:00:00,Spain,Spain,ES,92.56,126.45,80.4,58.23,entsoe.eu,false,
2023-12-15 07:00:00,Spain,Spain,ES,93.81,126.34,80.72,60.44,entsoe.eu,false,
2023-12-15 08:00:00,Spain,Spain,ES,84.91,116.93,82.46,62.18,entsoe.eu,false,
2023-12-15 09:00:00,Spain,Spain,ES,60.63,92.3,86.69,66.61,entsoe.eu,false,
2023-12-15 10:00:00,Spain,Spain,ES,43.47,71.97,90.68,71.42,entsoe.eu,false,
2023-12-15 11:00:00,Spain,Spain,ES,41.11,69.24,91.26,72.08,entsoe.eu,false,
2023-12-15 12:00:00,Spain,Spain,ES,42.68,71.22,90.88,71.61,entsoe.eu,false,
2023-12-15 13:00:00,Spain,Spain,ES,42.53,70.99,90.93,71.43,entsoe.eu,false,
2023-12-15 14:00:00,Spain,Spain,ES,46.0,75.42,90.07,70.72,entsoe.eu,false,
2023-12-15 15:00:00,Spain,Spain,ES,62.81,95.86,85.87,66.3,entsoe.eu,false,
2023-12-15 16:00:00,Spain,Spain,ES,84.04,119.13,81.28,60.58,entsoe.eu,false,
2023-12-15 17:00:00,Spain,Spain,ES,89.2,121.4,81.41,61.29,entsoe.eu,false,
2023-12-15 18:00:00,Spain,Spain,ES,85.62,116.46,82.4,62.85,entsoe.eu,false,
2023-12-15 19:00:00,Spain,Spain,ES,83.55,113.69,82.88,63.29,entsoe.eu,false,
2023-12-15 20:00:00,Spain,Spain,ES,83.23,114.38,82.52,62.32,entsoe.eu,false,
2023-12-15 21:00:00,Spain,Spain,ES,80.8,113.14,82.39,60.86,entsoe.eu,false,
2023-12-15 22:00:00,Spain,Spain,ES,74.9,107.62,83.21,59.95,entsoe.eu,false,
2023-12-15 23:00:00,Spain,Spain,ES,69.7,100.94,84.59,60.78,entsoe.eu,false,
2023-12-16 00:00:00,Spain,Spain,ES,64.18,93.71,86.14,61.78,entsoe.eu,false,
2023-12-16 01:00:00,Spain,Spain,ES,68.26,98.95,85.21,60.12,entsoe.eu,false,
2023-12-16 02:00:00,Spain,Spain,ES,70.9,102.35,84.58,58.13,entsoe.eu,false,
2023-12-16 03:00:00,Spain,Spain,ES,74.74,106.83,83.85,55.85,entsoe.eu,false,
2023-12-16 04:00:00,Spain,Spain,ES,76.19,108.34,83.65,54.59,entsoe.eu,false,
2023-12-16 05:00:00,Spain,Spain,ES,73.97,105.76,84.03,54.69,entsoe.eu,false,
2023-12-16 06:00:00,Spain,Spain,ES,76.91,109.61,83.24,54.82,entsoe.eu,false,
2023-12-16 07:00:00,Spain,Spain,ES,78.62,112.18,82.64,55.68,entsoe.eu,false,
2023-12-16 08:00:00,Spain,Spain,ES,70.65,103.94,84.11,59.42,entsoe.eu,false,
2023-12-16 09:00:00,Spain,Spain,ES,53.09,84.66,88.2,65.0,entsoe.eu,false,
2023-12-16 10:00:00,Spain,Spain,ES,48.0,79.02,89.47,66.51,entsoe.eu,false,
2023-12-16 11:00:00,Spain,Spain,ES,50.09,81.96,88.93,66.24,entsoe.eu,false,
2023-12-16 12:00:00,Spain,Spain,ES,51.91,84.55,88.5,65.71,entsoe.eu,false,
2023-12-16 13:00:00,Spain,Spain,ES,52.73,85.63,88.37,65.44,entsoe.eu,false,
2023-12-16 14:00:00,Spain,Spain,ES,54.83,88.32,87.87,64.88,entsoe.eu,false,
2023-12-16 15:00:00,Spain,Spain,ES,76.76,114.86,82.59,58.55,entsoe.eu,false,
2023-12-16 16:00:00,Spain,Spain,ES,106.42,148.83,75.69,46.23,entsoe.eu,false,
2023-12-16 17:00:00,Spain,Spain,ES,116.55,156.47,74.71,44.17,entsoe.eu,false,
2023-12-16 18:00:00,Spain,Spain,ES,116.4,154.51,75.38,45.19,entsoe.eu,false,
2023-12-16 19:00:00,Spain,Spain,ES,117.04,155.28,75.22,45.0,entsoe.eu,false,
2023-12-16 20:00:00,Spain,Spain,ES,121.14,159.97,74.45,44.14,entsoe.eu,false,
2023-12-16 21:00:00,Spain,Spain,ES,124.54,164.35,73.98,41.8,entsoe.eu,false,
2023-12-16 22:00:00,Spain,Spain,ES,120.56,159.39,75.17,40.61,entsoe.eu,false,
2023-12-16 23:00:00,Spain,Spain,ES,111.62,147.8,77.83,41.79,entsoe.eu,false,
2023-12-17 00:00:00,Spain,Spain,ES,110.18,145.29,78.61,42.1,entsoe.eu,false,
2023-12-17 01:00:00,Spain,Spain,ES,110.02,148.13,77.38,37.71,entsoe.eu,false,
2023-12-17 02:00:00,Spain,Spain,ES,109.01,147.1,77.52,36.83,entsoe.eu,false,
2023-12-17 03:00:00,Spain,Spain,ES,108.93,146.85,77.67,36.78,entsoe.eu,false,
2023-12-17 04:00:00,Spain,Spain,ES,105.93,143.51,78.18,37.32,entsoe.eu,false,
2023-12-17 05:00:00,Spain,Spain,ES,98.6,136.12,78.8,38.45,entsoe.eu,false,
2023-12-17 06:00:00,Spain,Spain,ES,101.43,139.96,77.85,38.15,entsoe.eu,false,
2023-12-17 07:00:00,Spain,Spain,ES,104.79,144.67,76.67,37.83,entsoe.eu,false,
2023-12-17 08:00:00,Spain,Spain,ES,98.06,136.26,78.73,44.71,entsoe.eu,false,
2023-12-17 09:00:00,Spain,Spain,ES,67.06,100.33,86.04,56.39,entsoe.eu,false,
2023-12-17 10:00:00,Spain,Spain,ES,65.34,99.51,86.19,61.15,entsoe.eu,false,
2023-12-17 11:00:00,Spain,Spain,ES,59.83,93.29,87.21,61.8,entsoe.eu,false,
2023-12-17 12:00:00,Spain,Spain,ES,57.79,90.61,87.54,59.54,entsoe.eu,false,
2023-12-17 13:00:00,Spain,Spain,ES,66.75,101.97,85.41,59.49,entsoe.eu,false,
2023-12-17 14:00:00,Spain,Spain,ES,72.56,109.29,84.21,60.84,entsoe.eu,false,
2023-12-17 15:00:00,Spain,Spain,ES,88.64,128.04,80.67,55.08,entsoe.eu,false,
2023-12-17 16:00:00,Spain,Spain,ES,123.9,169.19,72.41,42.85,entsoe.eu,false,
2023-12-17 17:00:00,Spain,Spain,ES,130.86,173.67,71.75,40.87,entsoe.eu,false,
2023-12-17 18:00:00,Spain,Spain,ES,125.71,164.99,73.72,42.9,entsoe.eu,false,
2023-12-17 19:00:00,Spain,Spain,ES,124.01,162.37,74.28,43.95,entsoe.eu,false,
