datetime,solar_gen_kwh,day_of_week,hour,working_day,date,h_from_max,days_from_solstice
2024-05-04 02:00:00+02:00,0.0,0,0,1,2024-05-04,10,48
2024-05-04 03:00:00+02:00,0.0,0,0,1,2024-05-04,10,48
2024-05-04 04:00:00+02:00,0.0,0,0,1,2024-05-04,10,48
2024-05-04 05:00:00+02:00,0.0,0,0,1,2024-05-04,10,48
2024-05-04 06:00:00+02:00,0.0,0,0,1,2024-05-04,10,48
2024-05-04 07:00:00+02:00,,5,7,0,2024-05-04,7,48
2024-05-04 08:00:00+02:00,2.670000000041909,5,8,0,2024-05-04,6,48
2024-05-04 09:00:00+02:00,13.489999999990689,5,9,0,2024-05-04,5,48
2024-05-04 10:00:00+02:00,23.820000000006985,5,10,0,2024-05-04,4,48
2024-05-04 11:00:00+02:00,12.799999999988358,5,11,0,2024-05-04,3,48
2024-05-04 12:00:00+02:00,12.239999999990689,5,12,0,2024-05-04,2,48
2024-05-04 13:00:00+02:00,12.950000000011642,5,13,0,2024-05-04,1,48
2024-05-04 14:00:00+02:00,107.11999999999534,5,14,0,2024-05-04,0,48
2024-05-04 15:00:00+02:00,132.28999999997905,5,15,0,2024-05-04,1,48
2024-05-04 16:00:00+02:00,127.9100000000326,5,16,0,2024-05-04,2,48
2024-05-04 17:00:00+02:00,118.4099999999744,5,17,0,2024-05-04,3,48
2024-05-04 18:00:00+02:00,73.0,5,18,0,2024-05-04,4,48
2024-05-04 19:00:00+02:00,22.479999999981374,5,19,0,2024-05-04,5,48
2024-05-04 20:00:00+02:00,18.0,5,20,0,2024-05-04,6,48
2024-05-04 21:00:00+02:00,5.7700000000186265,5,21,0,2024-05-04,7,48
2024-05-04 22:00:00+02:00,0.1000000000349246,5,22,0,2024-05-04,8,48
2024-05-04 23:00:00+02:00,0.0,5,23,0,2024-05-04,9,48
2024-05-05 00:00:00+02:00,0.0,6,0,0,2024-05-05,10,47
2024-05-05 01:00:00+02:00,0.0,6,1,0,2024-05-05,11,47
2024-05-05 02:00:00+02:00,0.0,6,2,0,2024-05-05,12,47
2024-05-05 03:00:00+02:00,0.0,6,3,0,2024-05-05,11,47
2024-05-05 04:00:00+02:00,0.0,6,4,0,2024-05-05,10,47
2024-05-05 05:00:00+02:00,0.0,6,5,0,2024-05-05,9,47
2024-05-05 06:00:00+02:00,0.0,6,6,0,2024-05-05,8,47
2024-05-05 07:00:00+02:00,0.0199999999604187,6,7,0,2024-05-05,7,47
2024-05-05 08:00:00+02:00,5.320000000006985,6,8,0,2024-05-05,6,47
2024-05-05 09:00:00+02:00,16.960000000020955,6,9,0,2024-05-05,5,47
2024-05-05 10:00:00+02:00,18.84999999997672,6,10,0,2024-05-05,4,47
2024-05-05 11:00:00+02:00,19.489999999990687,6,11,0,2024-05-05,3,47
2024-05-05 12:00:00+02:00,10.960000000020957,6,12,0,2024-05-05,2,47
2024-05-05 13:00:00+02:00,11.839999999967404,6,13,0,2024-05-05,1,47
2024-05-05 14:00:00+02:00,78.93000000005122,6,14,0,2024-05-05,0,47
2024-05-05 15:00:00+02:00,62.96999999997206,6,15,0,2024-05-05,1,47
2024-05-05 16:00:00+02:00,6.75,6,16,0,2024-05-05,2,47
2024-05-05 17:00:00+02:00,0.0,6,17,0,2024-05-05,3,47
2024-05-05 18:00:00+02:00,0.0,6,18,0,2024-05-05,4,47
2024-05-05 19:00:00+02:00,0.0,6,19,0,2024-05-05,5,47
2024-05-05 20:00:00+02:00,0.0,6,20,0,2024-05-05,6,47
2024-05-05 21:00:00+02:00,0.0,6,21,0,2024-05-05,7,47
2024-05-05 22:00:00+02:00,0.0,6,22,0,2024-05-05,8,47
2024-05-05 23:00:00+02:00,0.0,6,23,0,2024-05-05,9,47
2024-05-06 00:00:00+02:00,0.0,0,0,1,2024-05-06,10,46
2024-05-06 01:00:00+02:00,0.0,0,1,1,2024-05-06,11,46
2024-05-06 02:00:00+02:00,0.0,0,2,1,2024-05-06,12,46
2024-05-06 03:00:00+02:00,0.0,0,3,1,2024-05-06,11,46
2024-05-06 04:00:00+02:00,0.0,0,4,1,2024-05-06,10,46
2024-05-06 05:00:00+02:00,0.0,0,5,1,2024-05-06,9,46
2024-05-06 06:00:00+02:00,0.0,0,6,1,2024-05-06,8,46
2024-05-06 07:00:00+02:00,0.0,0,7,1,2024-05-06,7,46
2024-05-06 08:00:00+02:00,0.0,0,8,1,2024-05-06,6,46
2024-05-06 09:00:00+02:00,0.0,0,9,1,2024-05-06,5,46
2024-05-06 10:00:00+02:00,0.0,0,10,1,2024-05-06,4,46
2024-05-06 11:00:00+02:00,0.0,0,11,1,2024-05-06,3,46
2024-05-06 12:00:00+02:00,0.0,0,12,1,2024-05-06,2,46
2024-05-06 13:00:00+02:00,0.0,0,13,1,2024-05-06,1,46
2024-05-06 14:00:00+02:00,0.0,0,14,1,2024-05-06,0,46
2024-05-06 15:00:00+02:00,15.10999999998603,0,15,1,2024-05-06,1,46
2024-05-06 16:00:00+02:00,50.9100000000326,0,16,1,2024-05-06,2,46
2024-05-06 17:00:00+02:00,88.90999999997439,0,17,1,2024-05-06,3,46
2024-05-06 18:00:00+02:00,103.05999999999769,0,18,1,2024-05-06,4,46
2024-05-06 19:00:00+02:00,49.9100000000326,0,19,1,2024-05-06,5,46
2024-05-06 20:00:00+02:00,36.22999999998137,0,20,1,2024-05-06,6,46
2024-05-06 21:00:00+02:00,6.14000000001397,0,21,1,2024-05-06,7,46
2024-05-06 22:00:00+02:00,0.1900000000023283,0,22,1,2024-05-06,8,46
2024-05-06 23:00:00+02:00,0.0,0,23,1,2024-05-06,9,46
2024-05-07 00:00:00+02:00,0.0,1,0,1,2024-05-07,10,45
2024-05-07 01:00:00+02:00,0.0,1,1,1,2024-05-07,11,45
2024-05-07 02:00:00+02:00,0.0,1,2,1,2024-05-07,12,45
2024-05-07 03:00:00+02:00,0.0,1,3,1,2024-05-07,11,45
2024-05-07 04:00:00+02:00,0.0,1,4,1,2024-05-07,10,45
2024-05-07 05:00:00+02:00,0.0,1,5,1,2024-05-07,9,45
2024-05-07 06:00:00+02:00,0.0,1,6,1,2024-05-07,8,45
2024-05-07 07:00:00+02:00,0.0599999999976716,1,7,1,2024-05-07,7,45
2024-05-07 08:00:00+02:00,2.570000000006985,1,8,1,2024-05-07,6,45
2024-05-07 09:00:00+02:00,13.440000000002328,1,9,1,2024-05-07,5,45
2024-05-07 10:00:00+02:00,51.27999999996973,1,10,1,2024-05-07,4,45
2024-05-07 11:00:00+02:00,96.42999999999302,1,11,1,2024-05-07,3,45
2024-05-07 12:00:00+02:00,129.6600000000326,1,12,1,2024-05-07,2,45
2024-05-07 13:00:00+02:00,140.55999999999767,1,13,1,2024-05-07,1,45
2024-05-07 14:00:00+02:00,139.53999999997905,1,14,1,2024-05-07,0,45
2024-05-07 15:00:00+02:00,136.14000000001397,1,15,1,2024-05-07,1,45
2024-05-07 16:00:00+02:00,132.19000000000233,1,16,1,2024-05-07,2,45
2024-05-07 17:00:00+02:00,119.54999999998836,1,17,1,2024-05-07,3,45
2024-05-07 18:00:00+02:00,96.46000000002095,1,18,1,2024-05-07,4,45
2024-05-07 19:00:00+02:00,69.88000000000466,1,19,1,2024-05-07,5,45
2024-05-07 20:00:00+02:00,28.55999999999767,1,20,1,2024-05-07,6,45
2024-05-07 21:00:00+02:00,7.639999999955762,1,21,1,2024-05-07,7,45
2024-05-07 22:00:00+02:00,0.2600000000093132,1,22,1,2024-05-07,8,45
2024-05-07 23:00:00+02:00,0.0,1,23,1,2024-05-07,9,45
2024-05-08 00:00:00+02:00,0.0,2,0,1,2024-05-08,10,44
2024-05-08 01:00:00+02:00,0.0,2,1,1,2024-05-08,11,44
2024-05-08 02:00:00+02:00,0.0,2,2,1,2024-05-08,12,44
2024-05-08 03:00:00+02:00,0.0,2,3,1,2024-05-08,11,44
2024-05-08 04:00:00+02:00,0.0,2,4,1,2024-05-08,10,44
2024-05-08 05:00:00+02:00,0.0,2,5,1,2024-05-08,9,44
2024-05-08 06:00:00+02:00,0.0,2,6,1,2024-05-08,8,44
2024-05-08 07:00:00+02:00,0.1099999999860301,2,7,1,2024-05-08,7,44
2024-05-08 08:00:00+02:00,4.75,2,8,1,2024-05-08,6,44
2024-05-08 09:00:00+02:00,15.559999999997672,2,9,1,2024-05-08,5,44
2024-05-08 10:00:00+02:00,20.42000000004191,2,10,1,2024-05-08,4,44
2024-05-08 11:00:00+02:00,12.570000000006983,2,11,1,2024-05-08,3,44
2024-05-08 12:00:00+02:00,10.549999999988358,2,12,1,2024-05-08,2,44
2024-05-08 13:00:00+02:00,10.510000000009311,2,13,1,2024-05-08,1,44
2024-05-08 14:00:00+02:00,10.869999999995343,2,14,1,2024-05-08,0,44
2024-05-08 15:00:00+02:00,118.73999999999069,2,15,1,2024-05-08,1,44
2024-05-08 16:00:00+02:00,126.79999999998836,2,16,1,2024-05-08,2,44
2024-05-08 17:00:00+02:00,118.75,2,17,1,2024-05-08,3,44
2024-05-08 18:00:00+02:00,72.85000000003492,2,18,1,2024-05-08,4,44
2024-05-08 19:00:00+02:00,16.889999999955762,2,19,1,2024-05-08,5,44
2024-05-08 20:00:00+02:00,19.960000000020955,2,20,1,2024-05-08,6,44
2024-05-08 21:00:00+02:00,5.330000000016298,2,21,1,2024-05-08,7,44
2024-05-08 22:00:00+02:00,0.2099999999627471,2,22,1,2024-05-08,8,44
2024-05-08 23:00:00+02:00,0.0,2,23,1,2024-05-08,9,44
2024-05-09 00:00:00+02:00,0.0,3,0,1,2024-05-09,10,43
2024-05-09 01:00:00+02:00,0.0,3,1,1,2024-05-09,11,43
2024-05-09 02:00:00+02:00,0.0,3,2,1,2024-05-09,12,43
2024-05-09 03:00:00+02:00,0.0,3,3,1,2024-05-09,11,43
2024-05-09 04:00:00+02:00,0.0,3,4,1,2024-05-09,10,43
2024-05-09 05:00:00+02:00,0.0,3,5,1,2024-05-09,9,43
2024-05-09 06:00:00+02:00,0.0,3,6,1,2024-05-09,8,43
2024-05-09 07:00:00+02:00,0.0200000000186264,3,7,1,2024-05-09,7,43
2024-05-09 08:00:00+02:00,3.2199999999720603,3,8,1,2024-05-09,6,43
2024-05-09 09:00:00+02:00,13.39000000001397,3,9,1,2024-05-09,5,43
2024-05-09 10:00:00+02:00,56.070000000006985,3,10,1,2024-05-09,4,43
2024-05-09 11:00:00+02:00,86.30999999999767,3,11,1,2024-05-09,3,43
2024-05-09 12:00:00+02:00,112.53999999997905,3,12,1,2024-05-09,2,43
2024-05-09 13:00:00+02:00,121.57000000000698,3,13,1,2024-05-09,1,43
2024-05-09 14:00:00+02:00,137.94000000000233,3,14,1,2024-05-09,0,43
2024-05-09 15:00:00+02:00,133.4100000000326,3,15,1,2024-05-09,1,43
2024-05-09 16:00:00+02:00,123.98999999999069,3,16,1,2024-05-09,2,43
2024-05-09 17:00:00+02:00,86.42999999999302,3,17,1,2024-05-09,3,43
2024-05-09 18:00:00+02:00,103.4099999999744,3,18,1,2024-05-09,4,43
2024-05-09 19:00:00+02:00,62.86000000004424,3,19,1,2024-05-09,5,43
2024-05-09 20:00:00+02:00,23.04999999998836,3,20,1,2024-05-09,6,43
2024-05-09 21:00:00+02:00,7.320000000006985,3,21,1,2024-05-09,7,43
2024-05-09 22:00:00+02:00,0.179999999993015,3,22,1,2024-05-09,8,43
2024-05-09 23:00:00+02:00,0.0,3,23,1,2024-05-09,9,43
2024-05-10 00:00:00+02:00,0.0,4,0,1,2024-05-10,10,42
2024-05-10 01:00:00+02:00,0.0,4,1,1,2024-05-10,11,42
2024-05-10 02:00:00+02:00,0.0,4,2,1,2024-05-10,12,42
2024-05-10 03:00:00+02:00,0.0,4,3,1,2024-05-10,11,42
2024-05-10 04:00:00+02:00,0.0,4,4,1,2024-05-10,10,42
2024-05-10 05:00:00+02:00,0.0,4,5,1,2024-05-10,9,42
2024-05-10 06:00:00+02:00,0.0,4,6,1,2024-05-10,8,42
2024-05-10 07:00:00+02:00,0.0,4,7,1,2024-05-10,7,42
2024-05-10 08:00:00+02:00,1.849999999976717,4,8,1,2024-05-10,6,42
2024-05-10 09:00:00+02:00,13.820000000006983,4,9,1,2024-05-10,5,42
2024-05-10 10:00:00+02:00,49.86999999999534,4,10,1,2024-05-10,4,42
2024-05-10 11:00:00+02:00,92.61000000004424,4,11,1,2024-05-10,3,42
2024-05-10 12:00:00+02:00,123.7599999999511,4,12,1,2024-05-10,2,42
2024-05-10 13:00:00+02:00,135.8400000000256,4,13,1,2024-05-10,1,42
2024-05-10 14:00:00+02:00,135.21000000002095,4,14,1,2024-05-10,0,42
2024-05-10 15:00:00+02:00,132.92999999999302,4,15,1,2024-05-10,1,42
2024-05-10 16:00:00+02:00,129.07000000000698,4,16,1,2024-05-10,2,42
2024-05-10 17:00:00+02:00,120.38999999995576,4,17,1,2024-05-10,3,42
2024-05-10 18:00:00+02:00,103.17999999999302,4,18,1,2024-05-10,4,42
2024-05-10 19:00:00+02:00,65.26000000000931,4,19,1,2024-05-10,5,42
2024-05-10 20:00:00+02:00,29.570000000006985,4,20,1,2024-05-10,6,42
2024-05-10 21:00:00+02:00,5.330000000016298,4,21,1,2024-05-10,7,42
2024-05-10 22:00:00+02:00,0.179999999993015,4,22,1,2024-05-10,8,42
2024-05-10 23:00:00+02:00,0.0,4,23,1,2024-05-10,9,42
2024-05-11 00:00:00+02:00,0.0300000000279396,5,0,0,2024-05-11,10,41
2024-05-11 01:00:00+02:00,-0.0300000000279396,5,1,0,2024-05-11,11,41
2024-05-11 02:00:00+02:00,0.0,5,2,0,2024-05-11,12,41
2024-05-11 03:00:00+02:00,0.0,5,3,0,2024-05-11,11,41
2024-05-11 04:00:00+02:00,0.0,5,4,0,2024-05-11,10,41
2024-05-11 05:00:00+02:00,0.0,5,5,0,2024-05-11,9,41
2024-05-11 06:00:00+02:00,0.0,5,6,0,2024-05-11,8,41
2024-05-11 07:00:00+02:00,0.0,5,7,0,2024-05-11,7,41
2024-05-11 08:00:00+02:00,,5,8,0,2024-05-11,6,41
2024-05-11 09:00:00+02:00,,5,9,0,2024-05-11,5,41
2024-05-11 10:00:00+02:00,,5,10,0,2024-05-11,4,41
2024-05-11 11:00:00+02:00,,5,11,0,2024-05-11,3,41
2024-05-11 12:00:00+02:00,,5,12,0,2024-05-11,2,41
2024-05-11 13:00:00+02:00,,5,13,0,2024-05-11,1,41
2024-05-11 14:00:00+02:00,,5,14,0,2024-05-11,0,41
2024-05-11 15:00:00+02:00,,5,15,0,2024-05-11,1,41
2024-05-11 16:00:00+02:00,,5,16,0,2024-05-11,2,41
2024-05-11 17:00:00+02:00,,5,17,0,2024-05-11,3,41
2024-05-11 18:00:00+02:00,,5,18,0,2024-05-11,4,41
2024-05-11 19:00:00+02:00,,5,19,0,2024-05-11,5,41
2024-05-11 20:00:00+02:00,,5,20,0,2024-05-11,6,41
2024-05-11 21:00:00+02:00,,5,21,0,2024-05-11,7,41
2024-05-11 22:00:00+02:00,,5,22,0,2024-05-11,8,41
2024-05-11 23:00:00+02:00,0.0,0,0,1,2024-05-11,10,41
2024-05-12 00:00:00+02:00,0.0,0,0,1,2024-05-12,10,40
2024-05-12 01:00:00+02:00,0.0,0,0,1,2024-05-12,10,40
2024-05-12 02:00:00+02:00,0.0,0,0,1,2024-05-12,10,40
2024-05-12 03:00:00+02:00,0.0,0,0,1,2024-05-12,10,40
2024-05-12 04:00:00+02:00,0.0,0,0,1,2024-05-12,10,40
2024-05-12 05:00:00+02:00,0.0,0,0,1,2024-05-12,10,40
2024-05-12 06:00:00+02:00,0.0,0,0,1,2024-05-12,10,40
2024-05-12 07:00:00+02:00,,6,7,0,2024-05-12,7,40
2024-05-12 08:00:00+02:00,3.320000000006985,6,8,0,2024-05-12,6,40
2024-05-12 09:00:00+02:00,13.85999999998603,6,9,0,2024-05-12,5,40
2024-05-12 10:00:00+02:00,22.55999999999767,6,10,0,2024-05-12,4,40
2024-05-12 11:00:00+02:00,11.650000000023285,6,11,0,2024-05-12,3,40
2024-05-12 12:00:00+02:00,11.539999999979043,6,12,0,2024-05-12,2,40
2024-05-12 13:00:00+02:00,19.210000000020955,6,13,0,2024-05-12,1,40
2024-05-12 14:00:00+02:00,118.92999999999302,6,14,0,2024-05-12,0,40
2024-05-12 15:00:00+02:00,116.38000000000466,6,15,0,2024-05-12,1,40
2024-05-12 16:00:00+02:00,103.23999999999069,6,16,0,2024-05-12,2,40
2024-05-12 17:00:00+02:00,15.510000000009311,6,17,0,2024-05-12,3,40
2024-05-12 18:00:00+02:00,19.84999999997672,6,18,0,2024-05-12,4,40
2024-05-12 19:00:00+02:00,25.36000000004424,6,19,0,2024-05-12,5,40
2024-05-12 20:00:00+02:00,16.169999999983702,6,20,0,2024-05-12,6,40
2024-05-12 21:00:00+02:00,6.299999999988359,6,21,0,2024-05-12,7,40
2024-05-12 22:00:00+02:00,1.0,6,22,0,2024-05-12,8,40
2024-05-12 23:00:00+02:00,0.0,6,23,0,2024-05-12,9,40
2024-05-13 00:00:00+02:00,0.0,0,0,1,2024-05-13,10,39
2024-05-13 01:00:00+02:00,0.0,0,1,1,2024-05-13,11,39
2024-05-13 02:00:00+02:00,0.0,0,2,1,2024-05-13,12,39
2024-05-13 03:00:00+02:00,0.0,0,3,1,2024-05-13,11,39
2024-05-13 04:00:00+02:00,0.0,0,4,1,2024-05-13,10,39
2024-05-13 05:00:00+02:00,0.0,0,5,1,2024-05-13,9,39
2024-05-13 06:00:00+02:00,0.0,0,6,1,2024-05-13,8,39
2024-05-13 07:00:00+02:00,0.4400000000023283,0,7,1,2024-05-13,7,39
2024-05-13 08:00:00+02:00,3.1300000000046566,0,8,1,2024-05-13,6,39
2024-05-13 09:00:00+02:00,14.559999999997672,0,9,1,2024-05-13,5,39
2024-05-13 10:00:00+02:00,47.13000000000466,0,10,1,2024-05-13,4,39
2024-05-13 11:00:00+02:00,81.11999999999534,0,11,1,2024-05-13,3,39
2024-05-13 12:00:00+02:00,105.26000000000931,0,12,1,2024-05-13,2,39
2024-05-13 13:00:00+02:00,121.5899999999674,0,13,1,2024-05-13,1,39
2024-05-13 14:00:00+02:00,124.20000000001164,0,14,1,2024-05-13,0,39
2024-05-13 15:00:00+02:00,124.42999999999302,0,15,1,2024-05-13,1,39
2024-05-13 16:00:00+02:00,134.96000000002095,0,16,1,2024-05-13,2,39
2024-05-13 17:00:00+02:00,102.75,0,17,1,2024-05-13,3,39
2024-05-13 18:00:00+02:00,84.63000000000466,0,18,1,2024-05-13,4,39
2024-05-13 19:00:00+02:00,66.15999999997439,0,19,1,2024-05-13,5,39
2024-05-13 20:00:00+02:00,24.94000000000233,0,20,1,2024-05-13,6,39
2024-05-13 21:00:00+02:00,5.9500000000116415,0,21,1,2024-05-13,7,39
2024-05-13 22:00:00+02:00,0.2299999999813735,0,22,1,2024-05-13,8,39
2024-05-13 23:00:00+02:00,0.0,0,23,1,2024-05-13,9,39
2024-05-14 00:00:00+02:00,0.0,1,0,1,2024-05-14,10,38
2024-05-14 01:00:00+02:00,0.0,1,1,1,2024-05-14,11,38
2024-05-14 02:00:00+02:00,0.0,1,2,1,2024-05-14,12,38
2024-05-14 03:00:00+02:00,0.0,1,3,1,2024-05-14,11,38
2024-05-14 04:00:00+02:00,0.0,1,4,1,2024-05-14,10,38
2024-05-14 05:00:00+02:00,0.0,1,5,1,2024-05-14,9,38
2024-05-14 06:00:00+02:00,0.0,1,6,1,2024-05-14,8,38
2024-05-14 07:00:00+02:00,0.0200000000186264,1,7,1,2024-05-14,7,38
2024-05-14 08:00:00+02:00,3.080000000016298,1,8,1,2024-05-14,6,38
2024-05-14 09:00:00+02:00,14.25,1,9,1,2024-05-14,5,38
2024-05-14 10:00:00+02:00,52.96999999997206,1,10,1,2024-05-14,4,38
2024-05-14 11:00:00+02:00,89.15000000002328,1,11,1,2024-05-14,3,38
2024-05-14 12:00:00+02:00,128.01999999996042,1,12,1,2024-05-14,2,38
2024-05-14 13:00:00+02:00,111.8400000000256,1,13,1,2024-05-14,1,38
2024-05-14 14:00:00+02:00,118.15000000002328,1,14,1,2024-05-14,0,38
2024-05-14 15:00:00+02:00,109.02999999996972,1,15,1,2024-05-14,1,38
2024-05-14 16:00:00+02:00,97.9100000000326,1,16,1,2024-05-14,2,38
2024-05-14 17:00:00+02:00,99.96999999997206,1,17,1,2024-05-14,3,38
2024-05-14 18:00:00+02:00,88.26000000000931,1,18,1,2024-05-14,4,38
2024-05-14 19:00:00+02:00,41.20000000001164,1,19,1,2024-05-14,5,38
2024-05-14 20:00:00+02:00,11.869999999995343,1,20,1,2024-05-14,6,38
2024-05-14 21:00:00+02:00,2.8999999999650754,1,21,1,2024-05-14,7,38
2024-05-14 22:00:00+02:00,0.0300000000279396,1,22,1,2024-05-14,8,38
2024-05-14 23:00:00+02:00,0.0,1,23,1,2024-05-14,9,38
2024-05-15 00:00:00+02:00,0.0,2,0,1,2024-05-15,10,37
2024-05-15 01:00:00+02:00,0.0,2,1,1,2024-05-15,11,37
2024-05-15 02:00:00+02:00,0.0,2,2,1,2024-05-15,12,37
2024-05-15 03:00:00+02:00,0.0,2,3,1,2024-05-15,11,37
2024-05-15 04:00:00+02:00,0.0,2,4,1,2024-05-15,10,37
2024-05-15 05:00:00+02:00,0.0,2,5,1,2024-05-15,9,37
2024-05-15 06:00:00+02:00,0.0,2,6,1,2024-05-15,8,37
2024-05-15 07:00:00+02:00,0.0,2,7,1,2024-05-15,7,37
2024-05-15 08:00:00+02:00,,2,8,1,2024-05-15,6,37
2024-05-15 09:00:00+02:00,,2,9,1,2024-05-15,5,37
2024-05-15 10:00:00+02:00,,2,10,1,2024-05-15,4,37
2024-05-15 11:00:00+02:00,,2,11,1,2024-05-15,3,37
2024-05-15 12:00:00+02:00,,2,12,1,2024-05-15,2,37
2024-05-15 13:00:00+02:00,,2,13,1,2024-05-15,1,37
2024-05-15 14:00:00+02:00,,2,14,1,2024-05-15,0,37
2024-05-15 15:00:00+02:00,,2,15,1,2024-05-15,1,37
2024-05-15 16:00:00+02:00,,2,16,1,2024-05-15,2,37
2024-05-15 17:00:00+02:00,,2,17,1,2024-05-15,3,37
2024-05-15 18:00:00+02:00,,2,18,1,2024-05-15,4,37
2024-05-15 19:00:00+02:00,,2,19,1,2024-05-15,5,37
2024-05-15 20:00:00+02:00,,2,20,1,2024-05-15,6,37
2024-05-15 21:00:00+02:00,,2,21,1,2024-05-15,7,37
2024-05-15 22:00:00+02:00,,2,22,1,2024-05-15,8,37
2024-05-15 23:00:00+02:00,0.0,0,0,1,2024-05-15,10,37
2024-05-16 00:00:00+02:00,0.0,0,0,1,2024-05-16,10,36
2024-05-16 01:00:00+02:00,0.0,0,0,1,2024-05-16,10,36
2024-05-16 02:00:00+02:00,0.0,0,0,1,2024-05-16,10,36
2024-05-16 03:00:00+02:00,0.0,0,0,1,2024-05-16,10,36
2024-05-16 04:00:00+02:00,0.0,0,0,1,2024-05-16,10,36
2024-05-16 05:00:00+02:00,0.0,0,0,1,2024-05-16,10,36
2024-05-16 06:00:00+02:00,0.0,0,0,1,2024-05-16,10,36
2024-05-16 07:00:00+02:00,,3,7,1,2024-05-16,7,36
2024-05-16 08:00:00+02:00,3.760000000009313,3,8,1,2024-05-16,6,36
2024-05-16 09:00:00+02:00,15.409999999974389,3,9,1,2024-05-16,5,36
2024-05-16 10:00:00+02:00,53.71000000002096,3,10,1,2024-05-16,4,36
2024-05-16 11:00:00+02:00,95.97999999998136,3,11,1,2024-05-16,3,36
2024-05-16 12:00:00+02:00,122.53999999997905,3,12,1,2024-05-16,2,36
2024-05-16 13:00:00+02:00,132.88000000000466,3,13,1,2024-05-16,1,36
2024-05-16 14:00:00+02:00,120.71000000002095,3,14,1,2024-05-16,0,36
2024-05-16 15:00:00+02:00,109.29999999998836,3,15,1,2024-05-16,1,36
2024-05-16 16:00:00+02:00,109.46000000002095,3,16,1,2024-05-16,2,36
2024-05-16 17:00:00+02:00,103.05999999999769,3,17,1,2024-05-16,3,36
2024-05-16 18:00:00+02:00,94.1699999999837,3,18,1,2024-05-16,4,36
2024-05-16 19:00:00+02:00,68.57000000000698,3,19,1,2024-05-16,5,36
2024-05-16 20:00:00+02:00,26.900000000023283,3,20,1,2024-05-16,6,36
2024-05-16 21:00:00+02:00,5.399999999965075,3,21,1,2024-05-16,7,36
2024-05-16 22:00:00+02:00,0.720000000030268,3,22,1,2024-05-16,8,36
2024-05-16 23:00:00+02:00,-0.1100000000442378,3,23,1,2024-05-16,9,36
2024-05-17 00:00:00+02:00,0.0,4,0,1,2024-05-17,10,35
2024-05-17 01:00:00+02:00,0.0,4,1,1,2024-05-17,11,35
2024-05-17 02:00:00+02:00,0.0,4,2,1,2024-05-17,12,35
2024-05-17 03:00:00+02:00,0.0,4,3,1,2024-05-17,11,35
2024-05-17 04:00:00+02:00,0.0,4,4,1,2024-05-17,10,35
2024-05-17 05:00:00+02:00,0.0,4,5,1,2024-05-17,9,35
2024-05-17 06:00:00+02:00,0.0,4,6,1,2024-05-17,8,35
2024-05-17 07:00:00+02:00,0.1300000000046566,4,7,1,2024-05-17,7,35
2024-05-17 08:00:00+02:00,3.170000000041909,4,8,1,2024-05-17,6,35
2024-05-17 09:00:00+02:00,16.199999999953434,4,9,1,2024-05-17,5,35
2024-05-17 10:00:00+02:00,40.73000000003958,4,10,1,2024-05-17,4,35
2024-05-17 11:00:00+02:00,80.71999999997206,4,11,1,2024-05-17,3,35
2024-05-17 12:00:00+02:00,108.8400000000256,4,12,1,2024-05-17,2,35
2024-05-17 13:00:00+02:00,137.57000000000698,4,13,1,2024-05-17,1,35
2024-05-17 14:00:00+02:00,117.9199999999837,4,14,1,2024-05-17,0,35
2024-05-17 15:00:00+02:00,102.0,4,15,1,2024-05-17,1,35
2024-05-17 16:00:00+02:00,129.0100000000093,4,16,1,2024-05-17,2,35
2024-05-17 17:00:00+02:00,97.48999999999069,4,17,1,2024-05-17,3,35
2024-05-17 18:00:00+02:00,53.33999999996741,4,18,1,2024-05-17,4,35
2024-05-17 19:00:00+02:00,71.45000000001164,4,19,1,2024-05-17,5,35
2024-05-17 20:00:00+02:00,32.77000000001863,4,20,1,2024-05-17,6,35
2024-05-17 21:00:00+02:00,6.7700000000186265,4,21,1,2024-05-17,7,35
2024-05-17 22:00:00+02:00,0.4499999999534338,4,22,1,2024-05-17,8,35
2024-05-17 23:00:00+02:00,-0.0499999999883584,4,23,1,2024-05-17,9,35
2024-05-18 00:00:00+02:00,0.0,5,0,0,2024-05-18,10,34
2024-05-18 01:00:00+02:00,0.0,5,1,0,2024-05-18,11,34
2024-05-18 02:00:00+02:00,0.0,5,2,0,2024-05-18,12,34
2024-05-18 03:00:00+02:00,0.0,5,3,0,2024-05-18,11,34
2024-05-18 04:00:00+02:00,0.0,5,4,0,2024-05-18,10,34
2024-05-18 05:00:00+02:00,0.0,5,5,0,2024-05-18,9,34
2024-05-18 06:00:00+02:00,0.0,5,6,0,2024-05-18,8,34
2024-05-18 07:00:00+02:00,0.1000000000349246,5,7,0,2024-05-18,7,34
2024-05-18 08:00:00+02:00,3.3999999999650754,5,8,0,2024-05-18,6,34
2024-05-18 09:00:00+02:00,13.549999999988358,5,9,0,2024-05-18,5,34
2024-05-18 10:00:00+02:00,22.11000000004424,5,10,0,2024-05-18,4,34
2024-05-18 11:00:00+02:00,10.529999999969732,5,11,0,2024-05-18,3,34
2024-05-18 12:00:00+02:00,11.270000000018626,5,12,0,2024-05-18,2,34
2024-05-18 13:00:00+02:00,14.279999999969732,5,13,0,2024-05-18,1,34
2024-05-18 14:00:00+02:00,14.720000000030268,5,14,0,2024-05-18,0,34
2024-05-18 15:00:00+02:00,12.369999999995343,5,15,0,2024-05-18,1,34
